tweet_id,timestamp,rating_numerator,rating_denominator,stage,name,jpg_url,source_new_x,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,retweet_count,favorite_count
673576835670777856,2015-12-06 18:56:46,7,10,None,None,https://pbs.twimg.com/media/CVkGjsxU8AA5OYX.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVkGjsxU8AA5OYX.jpg,1,teddy,0.25521,False,christmas_stocking,0.0982852,613,1482
673580926094458881,2015-12-06 19:13:01,8,10,None,None,https://pbs.twimg.com/media/CVkKRqOXIAEX83-.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVkKRqOXIAEX83-.jpg,1,beagle,0.985062,True,basset,0.00641784,297,882
673583129559498752,2015-12-06 19:21:47,11,10,None,Sandy,https://pbs.twimg.com/media/CVkMRUeWsAA9bMh.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVkMRUeWsAA9bMh.jpg,1,arctic_fox,0.153271,False,golden_retriever,0.113946,403,1273
673612854080196609,2015-12-06 21:19:54,7,10,pupper,Jeffri,https://pbs.twimg.com/media/CVknUTlVEAARjU5.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVknUTlVEAARjU5.jpg,1,newfoundland,0.223101,True,leonberg,0.111106,802,1691
673636718965334016,2015-12-06 22:54:44,10,10,None,a,https://pbs.twimg.com/media/CVk9ApFWUAA-S1s.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVk9ApFWUAA-S1s.jpg,1,wombat,0.880257,False,corn,0.0194207,404,1194
673656262056419329,2015-12-07 00:12:23,10,10,pupper,Albert,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,1,bull_mastiff,0.700625,True,rhodesian_ridgeback,0.0946977,265,769
673662677122719744,2015-12-07 00:37:52,12,10,None,Kendall,https://pbs.twimg.com/media/CVlUfBbUwAQyfcD.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVlUfBbUwAQyfcD.jpg,1,labrador_retriever,0.95767,True,beagle,0.0124127,397,1339
673680198160809984,2015-12-07 01:47:30,13,10,None,Shnuggles,https://pbs.twimg.com/media/CVlkid8WoAAqDlB.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVlkid8WoAAqDlB.jpg,1,samoyed,0.989853,True,arctic_fox,0.00334375,521,1460
673686845050527744,2015-12-07 02:13:55,11,10,None,George,https://pbs.twimg.com/media/CVlqi_AXIAASlcD.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVlqi_AXIAASlcD.jpg,1,pekinese,0.1859029999999999,True,guinea_pig,0.172951,479,1544
673688752737402881,2015-12-07 02:21:29,9,10,None,Larry,https://pbs.twimg.com/media/CVlsVs3WIAAja6m.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVlsVs3WIAAja6m.jpg,1,soft-coated_wheaten_terrier,0.340806,True,sealyham_terrier,0.234898,534,1325
673689733134946305,2015-12-07 02:25:23,11,10,None,None,https://pbs.twimg.com/media/CVltNgxWEAA5sCJ.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVltNgxWEAA5sCJ.jpg,1,chesapeake_bay_retriever,0.38222,True,american_staffordshire_terrier,0.35014,700,1855
673697980713705472,2015-12-07 02:58:09,8,10,pupper,Pickles,https://pbs.twimg.com/media/CVl0vFeWoAAMTfg.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVl0vFeWoAAMTfg.jpg,1,porcupine,0.151876,False,hen,0.1113799999999999,2165,4067
673700254269775872,2015-12-07 03:07:12,3,10,None,None,https://pbs.twimg.com/media/CVl2ydUWsAA1jD6.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVl2ydUWsAA1jD6.jpg,1,water_bottle,0.614536,False,ashcan,0.0509114,638,1532
673705679337693185,2015-12-07 03:28:45,8,10,None,Dot,https://pbs.twimg.com/media/CVl7u00WcAAufzR.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVl7u00WcAAufzR.jpg,1,shih-tzu,0.165383,True,lhasa,0.116977,439,1337
673707060090052608,2015-12-07 03:34:14,10,10,pupper,Raymond,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,1,german_short-haired_pointer,0.935771,True,kelpie,0.022561,434,1177
673708611235921920,2015-12-07 03:40:24,12,10,None,Riley,https://pbs.twimg.com/media/CVl-Z0dWcAAs7wr.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVl-Z0dWcAAs7wr.jpg,1,golden_retriever,0.936333,True,cocker_spaniel,0.0242109,315,1153
673709992831262724,2015-12-07 03:45:53,12,10,None,None,https://pbs.twimg.com/media/CVl_qbjW4AA8Mam.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVl_qbjW4AA8Mam.jpg,1,chihuahua,0.330171,True,siamese_cat,0.18158,306,908
673711475735838725,2015-12-07 03:51:47,10,10,None,None,https://pbs.twimg.com/media/CVmA_osW4AArAU1.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVmA_osW4AArAU1.jpg,1,maltese_dog,0.607401,True,toy_poodle,0.143836,325,1114
673715861853720576,2015-12-07 04:09:13,4,10,None,a,https://pbs.twimg.com/media/CVmE_fAWIAAlDhU.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVmE_fAWIAAlDhU.jpg,1,suit,0.404115,False,bow_tie,0.294683,2303,3815
673887867907739649,2015-12-07 15:32:42,10,10,None,None,https://pbs.twimg.com/media/CVoha_IU4AAZ7vi.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVoha_IU4AAZ7vi.jpg,2,brabancon_griffon,0.216767,True,chihuahua,0.190958,274,994
673906403526995968,2015-12-07 16:46:21,3,10,None,None,https://pbs.twimg.com/media/CVoySqoWUAAWb7N.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVoySqoWUAAWb7N.jpg,1,toilet_seat,0.683319,False,soft-coated_wheaten_terrier,0.0489277,1799,3406
673919437611909120,2015-12-07 17:38:09,11,10,pupper,Obie,https://pbs.twimg.com/media/CVo-JuMWwAAet6F.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVo-JuMWwAAet6F.jpg,1,jack-o'-lantern,0.172079,False,schipperke,0.1159839999999999,401,1251
673956914389192708,2015-12-07 20:07:04,10,10,pupper,one,https://pbs.twimg.com/media/CVpgPGwWoAEV7gG.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVpgPGwWoAEV7gG.jpg,1,pug,0.5861609999999999,True,brabancon_griffon,0.0827437,1069,2091
674008982932058114,2015-12-07 23:33:58,10,10,None,None,https://pbs.twimg.com/media/CVqPkVoU4AAkXA7.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVqPkVoU4AAkXA7.jpg,1,jigsaw_puzzle,0.97081,False,prayer_rug,0.0110482,393,1297
674014384960745472,2015-12-07 23:55:26,11,10,None,Aiden,https://pbs.twimg.com/media/CVqUgTIUAAUA8Jr.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVqUgTIUAAUA8Jr.jpg,1,pembroke,0.74232,True,cardigan,0.0849371,714,1676
674019345211760640,2015-12-08 00:15:09,10,10,None,Acro,https://pbs.twimg.com/media/CVqZBO8WUAAd931.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVqZBO8WUAAd931.jpg,1,collie,0.992732,True,borzoi,0.0050428999999999,340,1208
674024893172875264,2015-12-08 00:37:11,10,10,None,None,https://pbs.twimg.com/media/CVqeEKLW4AA1wXH.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVqeEKLW4AA1wXH.jpg,1,pomeranian,0.6485,True,pekinese,0.339835,1360,1914
674036086168010753,2015-12-08 01:21:40,9,10,None,Daisy,https://pbs.twimg.com/media/CVqoPslWEAEk7EC.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVqoPslWEAEk7EC.jpg,1,toy_poodle,0.685617,True,miniature_poodle,0.151936,240,906
674038233588723717,2015-12-08 01:30:12,12,10,pupper,Kaiya,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,1,eskimo_dog,0.358459,True,norwegian_elkhound,0.206963,456,1176
674042553264685056,2015-12-08 01:47:22,12,10,None,None,https://pbs.twimg.com/media/CVquIDRW4AEJrPk.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVquIDRW4AEJrPk.jpg,1,toy_poodle,0.927975,True,miniature_poodle,0.0689463999999999,142,772
674045139690631169,2015-12-08 01:57:39,3,10,None,None,https://pbs.twimg.com/media/CVqwedgXIAEAT6A.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVqwedgXIAEAT6A.jpg,1,robin,0.369661,False,rhinoceros_beetle,0.110607,710,1520
674051556661161984,2015-12-08 02:23:09,10,10,None,Lucy,https://pbs.twimg.com/media/CVq2UHwWEAAduMw.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVq2UHwWEAAduMw.jpg,1,shih-tzu,0.179777,True,badger,0.16058,530,1564
674053186244734976,2015-12-08 02:29:37,10,10,None,Stanley,https://pbs.twimg.com/media/CVq3zAaWwAA8vpk.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVq3zAaWwAA8vpk.jpg,1,cardigan,0.984725,True,pembroke,0.00873039,1441,3576
674063288070742018,2015-12-08 03:09:46,5,10,None,Earl,https://pbs.twimg.com/media/CVrA-rIWEAANxwQ.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVrA-rIWEAANxwQ.jpg,1,ostrich,0.661176,False,bearskin,0.214879,2450,6769
674075285688614912,2015-12-08 03:57:26,11,10,None,Mitch,https://pbs.twimg.com/media/CVrL5YBWoAA_uPD.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVrL5YBWoAA_uPD.jpg,1,airedale,0.305392,True,kerry_blue_terrier,0.250014,316,1047
674082852460433408,2015-12-08 04:27:30,11,10,None,a,https://pbs.twimg.com/media/CVrSxy7WsAAFD2F.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVrSxy7WsAAFD2F.jpg,1,pomeranian,0.666957,True,shetland_sheepdog,0.0280194,186,804
674255168825880576,2015-12-08 15:52:13,10,10,None,Bobbay,https://pbs.twimg.com/media/CVtvf6bWwAAd1rT.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVtvf6bWwAAd1rT.jpg,1,eskimo_dog,0.615741,True,siberian_husky,0.199544,619,1581
674262580978937856,2015-12-08 16:21:41,9,10,pupper,Gus,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,1,greater_swiss_mountain_dog,0.519428,True,boxer,0.1215,498,1391
674265582246694913,2015-12-08 16:33:36,2,10,None,Henry,https://pbs.twimg.com/media/CVt49k_WsAAtNYC.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVt49k_WsAAtNYC.jpg,1,slug,0.998075,False,ice_lolly,0.00098401,936,1766
674269164442398721,2015-12-08 16:47:50,8,10,None,Bob,https://pbs.twimg.com/media/CVt8OmIWIAAbxvJ.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVt8OmIWIAAbxvJ.jpg,1,pug,0.6229210000000001,True,norwegian_elkhound,0.0486585,255,961
674271431610523648,2015-12-08 16:56:51,10,10,None,None,https://pbs.twimg.com/media/CVt-SeMWwAAs9HH.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVt-SeMWwAAs9HH.jpg,1,german_shepherd,0.991454,True,malinois,0.00415023,800,1682
674291837063053312,2015-12-08 18:17:56,11,10,None,Kenny,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,1,cardigan,0.611525,True,pembroke,0.368566,6533,15817
674318007229923329,2015-12-08 20:01:55,8,10,pupper,Lennon,https://pbs.twimg.com/media/CVuopr8WwAExw_T.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVuopr8WwAExw_T.jpg,1,porcupine,0.846628,False,hamster,0.0381361,570,1516
674372068062928900,2015-12-08 23:36:44,10,10,None,Chesney,https://pbs.twimg.com/media/CVvZ0KTWwAAdXKV.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVvZ0KTWwAAdXKV.jpg,1,seashore,0.346126,False,american_alligator,0.106404,346,931
674394782723014656,2015-12-09 01:07:00,8,10,None,Gary,https://pbs.twimg.com/media/CVvueeeWwAUcQLR.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVvueeeWwAUcQLR.jpg,1,toilet_tissue,0.134983,False,mosquito_net,0.133247,635,1607
674410619106390016,2015-12-09 02:09:56,10,10,None,Lenny,https://pbs.twimg.com/media/CVv84VDUEAEm3dW.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVv84VDUEAEm3dW.jpg,1,brown_bear,0.698207,False,sea_lion,0.0464745,515,1289
674416750885273600,2015-12-09 02:34:18,10,10,None,Jonah,https://pbs.twimg.com/media/CVwCdCFW4AUHY4D.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVwCdCFW4AUHY4D.jpg,1,chihuahua,0.287201,True,boston_bull,0.25092,157,731
674422304705744896,2015-12-09 02:56:22,12,10,None,Ava,https://pbs.twimg.com/media/CVwHgblWcAACWOD.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVwHgblWcAACWOD.jpg,1,golden_retriever,0.964497,True,labrador_retriever,0.00900618,592,1536
674436901579923456,2015-12-09 03:54:22,9,10,None,Bailey,https://pbs.twimg.com/media/CVwUyM9WwAAGDjv.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVwUyM9WwAAGDjv.jpg,1,acorn_squash,0.375392,False,shih-tzu,0.105416,426,1198
674447403907457024,2015-12-09 04:36:06,10,10,pupper,None,https://pbs.twimg.com/media/CVweVUfW4AACPwI.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVweVUfW4AACPwI.jpg,1,brabancon_griffon,0.409909,True,malinois,0.2446489999999999,393,1137
674468880899788800,2015-12-09 06:01:26,13,10,None,Louis,https://pbs.twimg.com/media/CVwx3dQXAAA0ksL.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVwx3dQXAAA0ksL.jpg,2,chow,0.52623,True,pomeranian,0.283647,2275,6676
674632714662858753,2015-12-09 16:52:27,5,10,None,None,https://pbs.twimg.com/media/CVzG3yOVAAAqi9I.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVzG3yOVAAAqi9I.jpg,1,jellyfish,0.4327479999999999,False,goldfish,0.1131109999999999,637,1617
674638615994089473,2015-12-09 17:15:54,12,10,pupper,None,https://pbs.twimg.com/media/CVzMPh1UsAELQ_p.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVzMPh1UsAELQ_p.jpg,1,pomeranian,0.846986,True,chow,0.142014,650,1806
674644256330530816,2015-12-09 17:38:19,11,10,None,None,https://pbs.twimg.com/media/CVzRXmXWIAA0Fkr.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVzRXmXWIAA0Fkr.jpg,1,soccer_ball,0.398102,False,basset,0.335692,311,1111
674646392044941312,2015-12-09 17:46:48,5,10,None,None,https://pbs.twimg.com/media/CVzTUGrW4AAirJH.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVzTUGrW4AAirJH.jpg,1,flat-coated_retriever,0.837448,True,groenendael,0.0861665,557,1533
674664755118911488,2015-12-09 18:59:46,10,10,None,Rodman,https://pbs.twimg.com/media/CVzkA7-WsAAcXz6.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVzkA7-WsAAcXz6.jpg,1,african_crocodile,0.330625,False,american_alligator,0.0753557,276,994
674670581682434048,2015-12-09 19:22:56,9,10,None,Jeb,https://pbs.twimg.com/media/CVzpUGUWUAAo7Vn.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVzpUGUWUAAo7Vn.jpg,1,malamute,0.180079,True,eskimo_dog,0.178033,729,1751
674690135443775488,2015-12-09 20:40:38,3,10,None,Patrick,https://pbs.twimg.com/media/CVz7FxXWUAAlTRP.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CVz7FxXWUAAlTRP.jpg,1,tick,0.242538,False,nail,0.212589,510,1237
674737130913071104,2015-12-09 23:47:22,10,10,pupper,Rufio,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,1,pomeranian,0.948537,True,schipperke,0.0143098999999999,103,693
674739953134403584,2015-12-09 23:58:35,11,10,None,None,https://pbs.twimg.com/media/CV0oaHFW4AA9Coi.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV0oaHFW4AA9Coi.jpg,1,dandie_dinmont,0.175915,True,black-footed_ferret,0.0965343,437,1194
674743008475090944,2015-12-10 00:10:43,10,10,None,Sophie,https://pbs.twimg.com/media/CV0rL7RWEAAbhqm.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV0rL7RWEAAbhqm.jpg,1,bernese_mountain_dog,0.583054,True,shetland_sheepdog,0.0659904,607,1514
674752233200820224,2015-12-10 00:47:23,12,10,None,None,https://pbs.twimg.com/media/CV0zkzEU4AAzLc5.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV0zkzEU4AAzLc5.jpg,2,vizsla,0.665516,True,redbone,0.173366,516,1580
674754018082705410,2015-12-10 00:54:28,12,10,None,None,https://pbs.twimg.com/media/CV01M3ZWIAAV7rv.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV01M3ZWIAAV7rv.jpg,1,seashore,0.352321,False,promontory,0.131753,488,1456
674764817387900928,2015-12-10 01:37:23,10,10,None,None,https://pbs.twimg.com/media/CV0_BSuWIAIvE9k.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV0_BSuWIAIvE9k.jpg,2,samoyed,0.634695,True,arctic_fox,0.309853,263,852
674767892831932416,2015-12-10 01:49:36,12,10,None,None,https://pbs.twimg.com/media/CV1B0WkWwAEBKVx.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV1B0WkWwAEBKVx.jpg,1,shower_curtain,0.238855,False,sarong,0.0924141,883,1981
674774481756377088,2015-12-10 02:15:47,11,10,pupper,Superpup,https://pbs.twimg.com/media/CV1HztsWoAAuZwo.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV1HztsWoAAuZwo.jpg,1,chihuahua,0.407016,True,french_bulldog,0.309978,532,1213
674781762103414784,2015-12-10 02:44:43,8,10,None,None,https://pbs.twimg.com/media/CV1ObvEWcAA7c6i.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV1ObvEWcAA7c6i.jpg,1,ocarina,0.148975,False,hamster,0.0689848999999999,1335,2169
674788554665512960,2015-12-10 03:11:43,9,10,None,Maggie,https://pbs.twimg.com/media/CV1Um8vWIAAmhQn.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV1Um8vWIAAmhQn.jpg,1,miniature_poodle,0.349561,True,toy_poodle,0.154711,230,871
674790488185167872,2015-12-10 03:19:24,13,10,None,None,https://pbs.twimg.com/media/CV1WXsmWcAAgQ56.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV1WXsmWcAAgQ56.jpg,1,labrador_retriever,0.8019029999999999,True,chesapeake_bay_retriever,0.193575,278,1180
674793399141146624,2015-12-10 03:30:58,13,10,None,None,https://pbs.twimg.com/media/CV1ZA3oWEAA1HW_.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV1ZA3oWEAA1HW_.jpg,1,giant_schnauzer,0.119693,True,afghan_hound,0.0727627,1225,2697
674800520222154752,2015-12-10 03:59:15,11,10,None,Tedders,https://pbs.twimg.com/media/CV1ffl3XAAAiFyr.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV1ffl3XAAAiFyr.jpg,1,pembroke,0.8764790000000001,True,cardigan,0.0969114,949,3240
674805413498527744,2015-12-10 04:18:42,10,10,None,None,https://pbs.twimg.com/ext_tw_video_thumb/674805331965399040/pu/img/-7bw8niVrgIkLKOW.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/ext_tw_video_thumb/674805331965399040/pu/img/-7bw8niVrgIkLKOW.jpg,1,english_springer,0.594467,True,cocker_spaniel,0.389994,391,934
674999807681908736,2015-12-10 17:11:09,13,10,None,None,https://pbs.twimg.com/media/CV4UvgNUkAEEnZd.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV4UvgNUkAEEnZd.jpg,1,rottweiler,0.591829,True,doberman,0.204544,1232,2433
675003128568291329,2015-12-10 17:24:21,12,10,None,Laela,https://pbs.twimg.com/media/CV4XwYiWoAAHQIF.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV4XwYiWoAAHQIF.jpg,1,pembroke,0.655279,True,pomeranian,0.104164,517,1672
675006312288268288,2015-12-10 17:37:00,10,10,pupper,Mollie,https://pbs.twimg.com/media/CV4aqCwWsAIi3OP.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV4aqCwWsAIi3OP.jpg,1,boxer,0.654697,True,space_heater,0.0433888,252,1057
675015141583413248,2015-12-10 18:12:05,10,10,None,Moe,https://pbs.twimg.com/media/CV4iqh5WcAEV1E6.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV4iqh5WcAEV1E6.jpg,1,street_sign,0.290091,False,golden_retriever,0.258372,1335,2918
675047298674663426,2015-12-10 20:19:52,11,10,None,a,https://pbs.twimg.com/media/CV4_8FgXAAQOj4S.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV4_8FgXAAQOj4S.jpg,1,samoyed,0.978007,True,chow,0.00712124,366,1141
675109292475830276,2015-12-11 00:26:12,9,10,None,a,https://pbs.twimg.com/media/CV54UQTXAAAGf-j.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV54UQTXAAAGf-j.jpg,1,dalmatian,0.989519,True,english_setter,0.00525767,1259,3006
675111688094527488,2015-12-11 00:35:44,8,10,None,Oliver,https://pbs.twimg.com/media/CV56f54WsAEv4kJ.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV56f54WsAEv4kJ.jpg,1,labrador_retriever,0.631501,True,brittany_spaniel,0.101927,283,1042
675113801096802304,2015-12-11 00:44:07,10,10,pupper,Zuzu,https://pbs.twimg.com/media/CV58a4nXAAApywo.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV58a4nXAAApywo.jpg,1,bow,0.16802,False,quill,0.1088069999999999,877,2120
675135153782571009,2015-12-11 02:08:58,5,10,None,Steven,https://pbs.twimg.com/media/CV6P1lnWIAAUQHk.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV6P1lnWIAAUQHk.jpg,1,stove,0.587507,False,rotisserie,0.0517131,542,1398
675145476954566656,2015-12-11 02:49:59,9,10,None,None,https://pbs.twimg.com/media/CV6ZOPqWsAA20Uj.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV6ZOPqWsAA20Uj.jpg,1,labrador_retriever,0.458746,True,great_dane,0.235504,1011,2305
675146535592706048,2015-12-11 02:54:12,7,10,None,Coops,https://pbs.twimg.com/media/CV6aMToXIAA7kH4.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV6aMToXIAA7kH4.jpg,1,dingo,0.2884469999999999,False,cardigan,0.229944,349,1300
675147105808306176,2015-12-11 02:56:28,10,10,None,None,https://pbs.twimg.com/media/CV6atgoWcAEsdv6.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV6atgoWcAEsdv6.jpg,1,golden_retriever,0.949215,True,labrador_retriever,0.0167654,273,1026
675149409102012420,2015-12-11 03:05:37,12,10,None,None,https://pbs.twimg.com/media/CV6czeEWEAEdChp.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV6czeEWEAEdChp.jpg,1,chow,0.999876,True,tibetan_mastiff,5.86749e-05,1878,4037
675153376133427200,2015-12-11 03:21:23,1,10,None,None,https://pbs.twimg.com/media/CV6gaUUWEAAnETq.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV6gaUUWEAAnETq.jpg,1,paper_towel,0.327957,False,mailbox,0.0960268999999999,2734,6072
675166823650848770,2015-12-11 04:14:49,10,10,None,Arnold,https://pbs.twimg.com/media/CV6spB7XAAIpMyP.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV6spB7XAAIpMyP.jpg,1,llama,0.284394,False,standard_poodle,0.132569,1795,3920
675334060156301312,2015-12-11 15:19:21,12,10,pupper,None,https://pbs.twimg.com/media/CV9EvZNUwAAgLCK.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV9EvZNUwAAgLCK.jpg,2,pembroke,0.773135,True,cardigan,0.11681,1436,3007
675349384339542016,2015-12-11 16:20:15,13,10,None,None,https://pbs.twimg.com/media/CV9SrABU4AQI46z.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV9SrABU4AQI46z.jpg,3,borzoi,0.866367,True,saluki,0.122079,2532,4237
675354435921575936,2015-12-11 16:40:19,13,10,None,None,https://pbs.twimg.com/ext_tw_video_thumb/675354114423808004/pu/img/qL1R_nGLqa6lmkOx.jpg,http://twitter.com rel=nofollow,https://pbs.twimg.com/ext_tw_video_thumb/675354114423808004/pu/img/qL1R_nGLqa6lmkOx.jpg,1,upright,0.303415,False,golden_retriever,0.181351,18963,35178
675362609739206656,2015-12-11 17:12:48,12,10,None,Daisy,https://pbs.twimg.com/media/CV9etctWUAAl5Hp.jpg,http://twitter.com/download/iphone rel=nofollow,https://pbs.twimg.com/media/CV9etctWUAAl5Hp.jpg,1,labrador_retriever,0.479008,True,ice_bear,0.2182889999999999,262,1136
